"1465","3.3.12.4 - Conocimiento de la lengua"
"1466","3.3.12.5 - Reflexión sobre el aprendizaje de la lengua"
"1467","3.3.12.6 - Dimensión comunicativa"
"1468","3.3.12.7 - Comprensión de mensajes orales, escritos y audiovisuales"
"1469","3.3.12.8 - Expresión de mensajes orales, escritos y audiovisuales"
"1470","3.3.12.9 - Conocimiento del funcionamiento de la lengua y su aprendizaje"
"1473","3.3.13 - Lengua Francesa"
"1474","3.3.13.1 - Habilidades comunicativas: Escuchar y comprender. Hablar y conversar"
"1483","3.3.13.10 - Dimensión estética y literaria"
"1484","3.3.13.11 - Dimensión plurilingüe e intercultural"
"1475","3.3.13.2 - Leer y escribir"
"1476","3.3.13.3 - Aspectos socioculturales y conciencia intercultural"
"1477","3.3.13.4 - Reflexión sobre la lengua"
"1478","3.3.13.5 - Reflexión sobre el aprendizaje de la lengua"
"1479","3.3.13.6 - Dimensión comunicativa"
"1480","3.3.13.7 - Comprensión de mensajes orales, escritos y audiovisuales"
"1481","3.3.13.8 - Expresión de mensajes orales, escritos y audiovisuales"
"1482","3.3.13.9 - Conocimiento del funcionamiento de la lengua y su aprendizaje"
"1485","3.3.14 - Lengua Alemana"
"1486","3.3.14.1 - Habilidades comunicativas: Escuchar y comprender. Hablar y conversar"
"1495","3.3.14.10 - Dimensión estética y literaria"
"1496","3.3.14.11 - Dimensión plurilingüe e intercultural"
"1487","3.3.14.2 - Leer y escribir"
"1488","3.3.14.3 - Aspectos socioculturales y conciencia intercultural"
"1489","3.3.14.4 - Conocimiento de la lengua"
"1490","3.3.14.5 - Reflexión sobre el aprendizaje de la lengua"
"1491","3.3.14.6 - Dimensión comunicativa"
"1492","3.3.14.7 - Comprensión de mensajes orales, escritos y audiovisuales"
"1493","3.3.14.8 - Expresión de mensajes orales, escritos y audiovisuales"
"1494","3.3.14.9 - Conocimiento del funcionamiento de la lengua y su aprendizaje"
"1497","3.3.15 - Taller Tecnológico y Profesional"
"1498","3.3.15.1 - El empleo y el puesto de trabajo"
"1499","3.3.15.2 - El diseño y la producción"
"1500","3.3.15.3 - Contenidos propios de las familias profesionales"
"1501","3.3.16 - Taller de Artes Plásticas y Diseño"
"1502","3.3.16.1 - Contexto de la obra"
"1503","3.3.16.2 - Diseño y creación"
"1504","3.3.16.3 - Expresión y creación de formatos artísticos"
"1505","3.3.17 - Taller Artístico y Musical"
"1506","3.3.17.1 - Uso del lenguaje musical"
"1507","3.3.17.2 - Técnicas de interpretación instrumental o coral"
"1508","3.3.18 - Lectura"
"1509","3.3.18.1 - La lectura cooperativa de formatos múltiples"
"1510","3.3.18.2 - La lectura como práctica individual"
"1511","3.3.18.3 - La escritura como herramienta de autor"
"1512","3.3.18.4 - El uso de la biblioteca"
"1513","3.3.18.5 - La práctica de la comunicación"
"1514","3.3.19 - Lengua Valenciana y Literatura"
"1515","3.3.19.1 - Comunicación"
"1516","3.3.19.2 - Lengua y sociedad"
"1517","3.3.19.3 - Conocimiento de la lengua"
"1518","3.3.19.4 - Educación literaria"
"1519","3.3.19.5 - Técnicas de trabajo"
"1346","3.3.2 - Ciencias Sociales, Geografía e Historia"
"1347","3.3.2.1 - Contenidos comunes"
"1348","3.3.2.2 - Actividad económica y espacio geográfico"
"1349","3.3.2.3 - Organización política y espacio geográfico"
"1350","3.3.2.4 - Transformaciones y desequilibrios en el mundo actual"
"1351","3.3.2.5 - Educación vial"
"1352","3.3.2.6 - Geografía. El espacio geográfico europeo y español"
"1353","3.3.2.7 - Conocimiento científico"
"1520","3.3.20 - Lengua Catalana y Literatura"
"1521","3.3.20.1 - Dimensión comunicativa"
"1522","3.3.20.2 - Comprensión de mensajes orales, escritos y audiovisuales"
"1523","3.3.20.3 - Expresión de mensajes orales, escritos y audiovisuales"
"1524","3.3.20.4 - Conocimiento del funcionamiento de la lengua y su aprendizaje"
"1525","3.3.20.5 - Contenidos comunes a otras materias"
"1526","3.3.20.6 - Dimensión estética y literaria"
"1527","3.3.20.7 - Dimensión plurilingüe e intercultural"
"1528","3.3.21 - Lengua Asturiana y Literatura"
"1529","3.3.21.1 - Hablar, escuchar, conversar"
"1530","3.3.21.2 - Leer y escribir"
"1531","3.3.21.3 - Educación literaria"
"1532","3.3.21.4 - Conocimiento de la lengua"
"1533","3.3.21.5 - Aspectos socioculturales"
"1534","3.3.22 - Lengua Vasca y Literatura"
"1535","3.3.22.1 - Escuchar y comprender, hablar y conversar"
"1536","3.3.22.2 - Leer y escribir"
"1537","3.3.22.3 - La educación literaria"
"1538","3.3.22.4 - Conocimiento de la lengua"
"1539","3.3.22.5 - Reflexión sobre el aprendizaje de la lengua"
"1540","3.3.22.6 - Aspectos socio-culturales y conciencia intercultural"
"1354","3.3.3 - Educación Física"
"1355","3.3.3.1 - Condición física y salud"
"1356","3.3.3.2 - Juegos y deportes"
"1357","3.3.3.3 - Expresión corporal"
"1358","3.3.3.4 - Actividades en el medio natural"
"1359","3.3.3.5 - Contenidos comunes"
"1360","3.3.3.6 - El cuerpo: Estructura y funcionalidad"
"1361","3.3.3.7 - La conducta motriz: Habilidad, cualidades, agilidad y situación motriz"
"1362","3.3.4 - Educación para la Ciudadanía y los Derechos Humanos"
"1363","3.3.4.1 - Contenidos comunes"
"1364","3.3.4.2 - Relaciones interpersonales y participación"
"1365","3.3.4.3 - Deberes y derechos ciudadanos"
"1366","3.3.4.4 - Las sociedades democráticas del siglo XXI"
"1367","3.3.4.5 - Ciudadanía en un mundo global"
"1368","3.3.4.6 - La persona: El ser dialógico"
"1369","3.3.4.7 - Identidad y autonomía"
"1370","3.3.4.8 - Convivencia y valores cívicos"
"1371","3.3.4.9 - Pertenencia y ciudadanía"
"1372","3.3.5 - Educación Plástica y Visual"
"1373","3.3.5.1 - Observación"
"1382","3.3.5.10 - Espacio y volumen"
"1383","3.3.5.11 - Apreciación del proceso de creación de las artes visuales"
"1384","3.3.5.12 - Descripción objetiva de las formas"
"1385","3.3.5.13 - Descubrimiento del entorno real y artístico"
"1386","3.3.5.14 - Explorar y percibir"
"1387","3.3.5.15 - Interpretar y crear"
"1388","3.3.5.16 - Dimensión social y cultural"
"1374","3.3.5.2 - Experimentación y descubrimiento"
"1375","3.3.5.3 - Entorno audiovisual y multimedia"
"1376","3.3.5.4 - Expresión y creación"
"1377","3.3.5.5 - Lectura y valoración de los referentes artísticos"
"1378","3.3.5.6 - Contenidos comunes"
"1379","3.3.5.7 - El lenguaje visual; elementos configurativos, procedimientos y técnicas."
"1380","3.3.5.8 - Análisis y representación de formas"
"1381","3.3.5.9 - La composición"
"1389","3.3.6 - Lengua Castellana y Literatura"
"1390","3.3.6.1 - Escuchar, hablar y conversar"
"1399","3.3.6.10 - Expresión de mensajes orales, escritos y audiovisuales"
"1400","3.3.6.11 - Conocimiento del funcionamiento de la lengua y su aprendizaje"
"1401","3.3.6.12 - Contenidos comunes a otras materias"
"1402","3.3.6.13 - Dimensión estética y literaria"
"1403","3.3.6.14 - Dimensión plurilingüe e intercultural"
"1391","3.3.6.2 - Leer y escribir"
"1392","3.3.6.3 - Educación literaria"
"1393","3.3.6.4 - Conocimiento de la lengua"
"1394","3.3.6.5 - Lengua y sociedad"
"1395","3.3.6.6 - Técnicas de trabajo"
"1396","3.3.6.7 - Reflexión sobre el aprendizaje de la lengua"
"1397","3.3.6.8 - Dimensión comunicativa"
"1398","3.3.6.9 - Comprensión de mensajes orales, escritos y audiovisuales"
"1404","3.3.7 - Matemáticas"
"1405","3.3.7.1 - Contenidos comunes"
"1414","3.3.7.10 - Planteamiento y resolución de problemas"
"1406","3.3.7.2 - Números"
"1407","3.3.7.3 - Álgebra"
"1408","3.3.7.4 - Geometría"
"1409","3.3.7.5 - Funciones y gráficas"
"1410","3.3.7.6 - Estadística y probabilidad"
"1411","3.3.7.7 - Estrategias, habilidades, destrezas y actitudes generales"
"1412","3.3.7.8 - Cambios y relaciones"
"1413","3.3.7.9 - Medida"
"1415","3.3.8 - Música"
"1416","3.3.8.1 - Escucha y comprensión"
"1417","3.3.8.2 - Interpretación y creación"
"1418","3.3.8.3 - Creación"
"1419","3.3.8.4 - Contextos musicales"
"1420","3.3.8.5 - Contenidos comunes"
"1421","3.3.8.6 - Audición y comprensión"
"1422","3.3.8.7 - Dimensión social y cultural"
"1423","3.3.9 - Tecnología"
"1424","3.3.9.1 - Proceso de resolución de problemas tecnológicos"
"1433","3.3.9.10 - Electricidad y electrónica"
"1434","3.3.9.11 - Energía y su transformación"
"1435","3.3.9.12 - Control y robótica"
"1436","3.3.9.13 - Tecnología y sociedad"
"1437","3.3.9.14 - Máquinas, mecanismos y estructuras"
"1438","3.3.9.15 - Proyectos tecnológicos"
"1439","3.3.9.16 - Comunicaciones"
"1425","3.3.9.2 - Hardware y sistemas operativos"
"1426","3.3.9.3 - Materiales de uso técnico"
"1427","3.3.9.4 - Técnicas de expresión y comunicación"
"1428","3.3.9.5 - Estructuras"
"1429","3.3.9.6 - Mecanismos"
"1430","3.3.9.7 - Electricidad"
"1431","3.3.9.8 - Tecnologías de la información y comunicación. Uso. Internet"
"1432","3.3.9.9 - Contenidos comunes"
"1541","3.4 - Cuarto curso"
"1542","3.4.1 - Física y Química"
"1543","3.4.1.1 - Contenidos comunes"
"1552","3.4.1.10 - Las olas"
"1544","3.4.1.2 - Las fuerzas y los movimientos"
"1545","3.4.1.3 - Profundización en el estudio de los cambios"
"1546","3.4.1.4 - Estructura y propiedades de las sustancias. Iniciación al estudio de la química orgánica"
"1547","3.4.1.5 - La contribución de la ciencia a un futuro sostenible"
"1548","3.4.1.6 - Introducción al trabajo experimental"
"1549","3.4.1.7 - Contenidos generales. Aproximación al trabajo científico"
"1550","3.4.1.8 - Las reacciones químicas"
"1551","3.4.1.9 - Conocimiento científico"
"1644","3.4.10 - Tecnología"
"1645","3.4.10.1 - Instalaciones en viviendas"
"1654","3.4.10.10 - Sistemas y proyectos tecnológicos"
"1655","3.4.10.11 - La vivienda"
"1656","3.4.10.12 - Electrónica, hidráulica y neumática"
"1657","3.4.10.13 - Control y automatización"
"1646","3.4.10.2 - Electrónica"
"1647","3.4.10.3 - Tecnologías de la comunicación"
"1648","3.4.10.4 - Control y robótica"
"1649","3.4.10.5 - Neumática e hidráulica"
"1650","3.4.10.6 - Tecnología y sociedad"
"1651","3.4.10.7 - Contenidos comunes"
"1652","3.4.10.8 - Hardware y software"
"1653","3.4.10.9 - Técnicas de expresión y comunicación"
"1658","3.4.11 - Informática"
"1659","3.4.11.1 - Sistemas operativos y seguridad informática"
"1668","3.4.11.10 - Herramientas para la comunicación"
"1660","3.4.11.2 - Multimedia"
"1661","3.4.11.3 - Publicación y difusión de contenidos"
"1662","3.4.11.4 - Internet y redes sociales"
"1663","3.4.11.5 - Contenidos comunes"
"1664","3.4.11.6 - Informática y Sociedad"
"1665","3.4.11.7 - Ofimática"
"1666","3.4.11.8 - Uso en Red de sistemas operativos y seguridad informática"
"1667","3.4.11.9 - Construcción del lenguaje multimedia"
"1669","3.4.12 - Latín"
"1670","3.4.12.1 - El sistema de la lengua latina"
"1679","3.4.12.10 - La cultura latina: Del mundo clásico a la actualidad"
"1671","3.4.12.2 - La historia y evolución de la lengua latina"
"1672","3.4.12.3 - La formación de las palabras"
"1673","3.4.12.4 - Otras vías de transmisión del mundo clásico"
"1674","3.4.12.5 - Contenidos comunes"
"1675","3.4.12.6 - Del mundo clásico al mundo actual"
"1676","3.4.12.7 - El conocimiento del mundo romano y sus vías de transmisión"
"1677","3.4.12.8 - El latín como origen de las lenguas romances"
"1678","3.4.12.9 - Sistema del léxico"
"1680","3.4.13 - Historia y Cultura de las Religiones"
"1681","3.4.13.1 - Las religiones y la sociedad"
"1690","3.4.13.10 - Islam contemporáneo"
"1691","3.4.13.11 - Judaísmo: Tradición y modernidad"
"1692","3.4.13.12 - Las religiones como un hecho personal"
"1693","3.4.13.13 - Las religiones como un hecho social y cultural"
"1694","3.4.13.14 - Interrelaciones entre ambos ámbitos. Coincidencias y diferencias en la interpretación del mundo"
"1682","3.4.13.2 - Las religiones y el poder político"
"1683","3.4.13.3 - Las religiones y el pensamiento científico y filosófico"
"1684","3.4.13.4 - La diversidad religiosa como factor de pluralidad en las sociedades
actuales"
"1685","3.4.13.5 - La religión y los derechos humanos"
"1686","3.4.13.6 - La religión en la Edad Moderna"
"1687","3.4.13.7 - La secularización de la ciencia, del pensamiento y del Estado"
"1688","3.4.13.8 - Totalitarismo y religión en el siglo XX"
"1689","3.4.13.9 - Las religiones en la sociedad actual"
"1695","3.4.14 - Lengua Inglesa"
"1696","3.4.14.1 - Habilidades comunicativas: Escuchar y comprender. Hablar y conversar"
"1705","3.4.14.10 - Dimensión estética y literaria"
"1706","3.4.14.11 - Dimensión plurilingüe e intercultural"
"1697","3.4.14.2 - Leer y comprender. Escribir"
"1698","3.4.14.3 - Aspectos socioculturales y conciencia intercultural"
"1699","3.4.14.4 - Conocimiento de la lengua"
"1700","3.4.14.5 - Reflexión sobre la lengua y su aprendizaje"
"1701","3.4.14.6 - Dimensión comunicativa"
"1702","3.4.14.7 - Comprensión de mensajes orales, escritos y audiovisuales"
"1703","3.4.14.8 - Expresión de mensajes orales, escritos y audiovisuales"
"1704","3.4.14.9 - Conocimientos del funcionamiento de la lengua y su aprendizaje"
"1707","3.4.15 - Lengua Francesa"
"1708","3.4.15.1 - Habilidades comunicativas: Escuchar y comprender. Hablar y conversar"
"1717","3.4.15.10 - Dimensión plurilingüe e intercultural"
"1709","3.4.15.2 - Leer y escribir"
"1710","3.4.15.3 - Aspectos socioculturales y conciencia intercultural"
"1711","3.4.15.4 - Reflexión sobre la lengua y su aprendizaje"
"1712","3.4.15.5 - Dimensión comunicativa"
"1713","3.4.15.6 - Comprensión de mensajes orales, escritos y audiovisuales"
"1714","3.4.15.7 - Expresión de mensajes orales, escritos y audiovisuales"
"1715","3.4.15.8 - Conocimientos del funcionamiento de la lengua y su aprendizaje"
"1716","3.4.15.9 - Dimensión estética y literaria"
"1718","3.4.16 - Lengua Alemana"
"1719","3.4.16.1 - Habilidades comunicativas: Escuchar y comprender. Hablar y conversar"
"1728","3.4.16.10 - Dimensión estética y literaria"
"1729","3.4.16.11 - Dimensión plurilingüe e intercultural"
"1720","3.4.16.2 - Leer y escribir"
"1721","3.4.16.3 - Aspectos socioculturales y conciencia intercultural"
"1722","3.4.16.4 - Conocimiento de la lengua"
"1723","3.4.16.5 - Reflexión sobre la lengua y su aprendizaje"
"1724","3.4.16.6 - Dimensión comunicativa"
"1725","3.4.16.7 - Comprensión de mensajes orales, escritos y audiovisuales"
"1726","3.4.16.8 - Expresión de mensajes orales, escritos y audiovisuales"
"1727","3.4.16.9 - Conocimientos del funcionamiento de la lengua y su aprendizaje"
"1730","3.4.17 - Lectura"
"1731","3.4.17.1 - La lectura cooperativa de formatos múltiples"
"1732","3.4.17.2 - La lectura como práctica individual"
"1733","3.4.17.3 - La escritura como herramienta de autor"
"1734","3.4.17.4 - El uso de la biblioteca"
"1735","3.4.17.5 - La práctica de la comunicación"
"1736","3.4.18 - Empresa Joven Europea"
"1737","3.4.18.1 - Creación de la empresa"
"1738","3.4.18.2 - El trabajo en la empresa"
"1739","3.4.18.3 - Comercialización y resultados"
"1740","3.4.19 - Teatro"
"1741","3.4.19.1 - El personaje"
"1742","3.4.19.2 - El espacio"
"1743","3.4.19.3 - La acción"
"1744","3.4.19.4 - Texto"
"1745","3.4.19.5 - Medios expresivos no específicos"
"1746","3.4.19.6 - Montaje"
"1553","3.4.2 - Biología y Geología"
"1554","3.4.2.1 - Contenidos comunes"
"1555","3.4.2.2 - La Tierra, un planeta en continuo cambio"
"1556","3.4.2.3 - La evolución de la vida, conservación y cambio"
"1557","3.4.2.4 - Las transformaciones en los ecosistemas"
"1558","3.4.2.5 - La metodología científica"
"1559","3.4.2.6 - Conocimiento científico"
"1560","3.4.2.7 - Origen y evolución de los seres vivos"
"1747","3.4.20 - Canto coral"
"1748","3.4.20.1 - La técnica vocal"
"1749","3.4.20.2 - El ensayo"
"1750","3.4.20.3 - Repertorio e investigación sonora"
"1751","3.4.20.4 - El concierto, gestión y organización"
"1752","3.4.21 - Lengua Valenciana y Literatura"
"1753","3.4.21.1 - Comunicación"
"1754","3.4.21.2 - Lengua y sociedad"
"1755","3.4.21.3 - Conocimiento de la lengua"
"1756","3.4.21.4 - Educación literaria"
"1757","3.4.21.5 - Técnicas de trabajo"
"1758","3.4.22 - Lengua Catalana y Literatura"
"1759","3.4.22.1 - Dimensión comunicativa"
"1760","3.4.22.2 - Comprensión de mensajes orales, escritos y audiovisuales"
"1761","3.4.22.3 - Expresión de mensajes orales, escritos y audiovisuales"
"1762","3.4.22.4 - Conocimientos del funcionamiento de la lengua y su aprendizaje"
"1763","3.4.22.5 - Contenidos comunes a otras materias"
"1764","3.4.22.6 - Dimensión estética y literaria"
"1765","3.4.22.7 - Dimensión plurilingüe e intercultural"
"1766","3.4.23 - Lengua Asturiana y Literatura"
"1767","3.4.23.1 - Hablar, escuchar, conversar"
"1768","3.4.23.2 - Leer y escribir"
"1769","3.4.23.3 - Educación literaria"
"1770","3.4.23.4 - Conocimiento de la lengua"
"1771","3.4.23.5 - Aspectos socioculturales"
"1772","3.4.24 - Lengua Vasca y Literatura Modelo"
"1773","3.4.24.1 - Escuchar y comprender, hablar y conversar"
"1774","3.4.24.2 - Leer y escribir"
"1775","3.4.24.3 - La educación literaria"
"1776","3.4.24.4 - Conocimiento de la lengua"
"1777","3.4.24.5 - Reflexión sobre el aprendizaje de la lengua"
"1778","3.4.24.6 - Aspectos socio-culturales y conciencia intercultural"
"1561","3.4.3 - Ciencias Sociales, Geografía e Historia"
"1562","3.4.3.1 - Contenidos comunes"
"1563","3.4.3.2 - Bases históricas de la sociedad actual"
"1564","3.4.3.3 - El mundo actual"
"1565","3.4.3.4 - Conocimiento científico"
"1566","3.4.3.5 - Las raíces del mundo contemporáneo"
"1567","3.4.3.6 - Grandes conflictos del Siglo XX"
"1568","3.4.4 - Educación Física"
"1569","3.4.4.1 - Condición física y salud"
"1570","3.4.4.2 - Juegos y deportes"
"1571","3.4.4.3 - Expresión corporal"
"1572","3.4.4.4 - Actividades en el medio natural"
"1573","3.4.4.5 - Contenidos comunes"
"1574","3.4.4.6 - El cuerpo: estructura y funcionalidad"
"1575","3.4.4.7 - La conducta motriz: Habilidad, cualidades, agilidad y situación motriz"
"1576","3.4.5 - Educación Ético - Cívica"
"1577","3.4.5.1 - Contenidos comunes"
"1586","3.4.5.10 - Capacidad crítica e iniciativa personal"
"1587","3.4.5.11 - Valores éticos para una sociedad democrática"
"1588","3.4.5.12 - Ciudadanía en un mundo global"
"1578","3.4.5.2 - Identidad y alteridad. Educación afectivoemocional"
"1579","3.4.5.3 - Teorías éticas. Los derechos humanos"
"1580","3.4.5.4 - Ética y política. La democracia. Los valores constitucionales"
"1581","3.4.5.5 - Problemas sociales del mundo actual"
"1582","3.4.5.6 - La igualdad entre hombres y mujeres"
"1583","3.4.5.7 - La Sociedad Multicultural"
"1584","3.4.5.8 - Identidad colectiva y ciudadanía. La racionalidad y la estructura de la vida moral"
"1585","3.4.5.9 - Cuestiones polémicas y futuro de la humanidad"
"1589","3.4.6 - Educación Plástica y Visual"
"1590","3.4.6.1 - Procesos comunes a la creación artística"
"1599","3.4.6.10 - Espacio y volumen. Percepción y representación"
"1600","3.4.6.11 - Apreciación del proceso de creación de las artes visuales. Proceso de creación"
"1601","3.4.6.12 - Creación de la obra artística"
"1602","3.4.6.13 - Descubrimiento y uso de las artes plásticas y el diseño"
"1603","3.4.6.14 - Explorar y percibir"
"1604","3.4.6.15 - Interpretar y crear"
"1605","3.4.6.16 - Dimensión social y cultural"
"1591","3.4.6.2 - Expresión plástica y visual"
"1592","3.4.6.3 - Artes gráficas y el diseño"
"1593","3.4.6.4 - Imagen y sonido"
"1594","3.4.6.5 - Descripción objetiva de formas"
"1595","3.4.6.6 - El lenguaje visual; técnicas y procedimientos"
"1596","3.4.6.7 - Elementos configurativos de los lenguajes visuales. Los elementos graficoplásticos como vehículo para el análisis y"
"1597","3.4.6.8 - Representación de formas. Análisis y representación de formas"
"1598","3.4.6.9 - La composición"
"1606","3.4.7 - Lengua Castellana y Literatura"
"1607","3.4.7.1 - Escuchar, hablar y conversar"
"1616","3.4.7.10 - Expresión de mensajes orales, escritos y audiovisuales"
"1617","3.4.7.11 - Conocimiento del funcionamiento de la lengua y su aprendizaje"
"1618","3.4.7.12 - Contenidos comunes a otras materias"
"1619","3.4.7.13 - Dimensión estética y literaria"
"1620","3.4.7.14 - Dimensión plurilingüe e intercultural"
"1608","3.4.7.2 - Leer y escribir"
"1609","3.4.7.3 - Educación literaria"
"1610","3.4.7.4 - Conocimiento de la lengua"
"1611","3.4.7.5 - Lengua y sociedad"
"1612","3.4.7.6 - Técnicas de trabajo"
"1613","3.4.7.7 - Reflexión sobre el aprendizaje de la lengua"
"1614","3.4.7.8 - Dimensión comunicativa"
"1615","3.4.7.9 - Comprensión de mensajes orales, escritos y audiovisuales"
"1621","3.4.8 - Matemáticas"
"1622","3.4.8.1 - Contenidos comunes"
"1631","3.4.8.10 - Medida"
"1623","3.4.8.2 - Números"
"1624","3.4.8.3 - Álgebra"
"1625","3.4.8.4 - Geometría"
"1626","3.4.8.5 - Funciones y gráficas"
"1627","3.4.8.6 - Estadística y probabilidad"
"1628","3.4.8.7 - Estrategias, habilidades, destrezas y actitudes generales"
"1629","3.4.8.8 - Planteamiento y resolución de problemas"
"1630","3.4.8.9 - Cambio y relación"
"1632","3.4.9 - Música"
"1633","3.4.9.1 - Audición y referentes musicales"
"1642","3.4.9.10 - Interpretación y creación"
"1643","3.4.9.11 - Dimensión social y cultural"
"1634","3.4.9.2 - La práctica musical"
"1635","3.4.9.3 - Música y tecnologías"
"1636","3.4.9.4 - Contenidos comunes"
"1637","3.4.9.5 - Lenguaje musical"
"1638","3.4.9.6 - Audición activa"
"1639","3.4.9.7 - La música en diferentes contextos"
"1640","3.4.9.8 - Interpretación y creación: Vocal, instrumental y corporal"
"1641","3.4.9.9 - Audición y comprensión"
"1779","4 - Bachillerato"
"1780","4.1 - Materias comunes"
"1781","4.1.1 - Ciencias para el Mundo Contemporáneo"
"1782","4.1.1.1 - Contenidos comunes"
"1783","4.1.1.2 - Nuestro lugar en el Universo"
"1784","4.1.1.3 - Vivir más, vivir mejor"
"1785","4.1.1.4 - Hacia una gestión sostenible del planeta"
"1786","4.1.1.5 - Nuevas necesidades, nuevos materiales"
"1787","4.1.1.6 - La aldea global. De la sociedad de la información a la sociedad del conocimiento"
"1788","4.1.2 - Educación Física"
"1789","4.1.2.1 - Actividad física y salud"
"1790","4.1.2.2 - Actividad física, deporte y tiempo libre"
"1791","4.1.3 - Filosofía y Ciudadanía"
"1792","4.1.3.1 - Contenidos comunes"
"1793","4.1.3.2 - El saber filosófico"
"1794","4.1.3.3 - El ser humano: Persona y sociedad"
"1795","4.1.3.4 - Filosofía moral y política"
"1796","4.1.3.5 - Democracia y ciudadanía"
"1797","4.1.4 - Historia de España"
"1798","4.1.4.1 - Contenidos comunes"
"1799","4.1.4.2 - Raíces históricas de la España contemporánea"
"1800","4.1.4.3 - Crisis del Antiguo Régimen"
"1801","4.1.4.4 - Construcción y consolidación del Estado liberal"
"1802","4.1.4.5 - Transformaciones económicas y cambios sociales en el siglo XIX y primer tercio del siglo XX"
"1803","4.1.4.6 - La crisis del Estado liberal, la Segunda República y la Guerra Civil"
"1804","4.1.4.7 - La dictadura franquista"
"1805","4.1.4.8 - La España actual"
"1806","4.1.5 - Historia de la Filosofía"
"1807","4.1.5.1 - Contenidos comunes"
"1808","4.1.5.2 - El origen de la filosofía. La filosofía antigua"
"1809","4.1.5.3 - La filosofía medieval"
"1810","4.1.5.4 - La filosofía moderna"
"1811","4.1.5.5 - La filosofía contemporánea"
"1812","4.1.6 - Lengua Castellana y Literatura"
"1813","4.1.6.1 - La variedad de los discursos y el tratamiento de la información"
"1814","4.1.6.2 - El discurso literario"
"1815","4.1.6.3 - Conocimiento de la lengua"
"1816","4.1.7 - Lengua Inglesa"
"1817","4.1.7.1 - Escuchar, hablar y conversar"
"1818","4.1.7.2 - Leer y escribir"
"1819","4.1.7.3 - Conocimiento de la lengua"
"1820","4.1.7.4 - Aspectos socio-culturales y consciencia intercultural"
"1821","4.1.8 - Lengua Francesa"
"1822","4.1.8.1 - Escuchar, hablar y conversar"
"1823","4.1.8.2 - Leer y escribir"
"1824","4.1.8.3 - Conocimiento de la lengua"
"1825","4.1.8.4 - Aspectos socio-culturales y consciencia intercultural"
"1826","4.1.9 - Lengua Alemana"
"1827","4.1.9.1 - Escuchar, hablar y conversar"
"1828","4.1.9.2 - Leer y escribir"
"1829","4.1.9.3 - Conocimiento de la lengua"
"1830","4.1.9.4 - Aspectos socio-culturales y consciencia intercultural"
"1831","4.2 - Materias de Modalidad"
"1832","4.2.1 - Cultura Audiovisual"
"1833","4.2.1.1 - Imagen y significado"
"1834","4.2.1.2 - La imagen fija y sus lenguajes"
"1835","4.2.1.3 - La imagen en movimiento: El cine"
"1836","4.2.1.4 - Integración de sonido e imagen. Producción multimedia"
"1837","4.2.1.5 - Los medios de comunicación"
"1838","4.2.1.6 - La publicidad"
"1839","4.2.1.7 - Análisis de imágenes y mensajes multimedia"
"1887","4.2.10 - Análisis Musical I"
"1888","4.2.10.1 - Iniciación a los elementos analíticos"
"1889","4.2.10.2 - La forma musical"
"1890","4.2.10.3  - Las formas históricas"
"1891","4.2.11 - Análisis Musical II"
"1892","4.2.11.1 - La música medieval"
"1901","4.2.11.10 - El Jazz. La música urbana: Pop, rock, etc. El flamenco"
"1902","4.2.11.11 - Las músicas no occidentales"
"1903","4.2.11.12 - Contenidos comunes"
"1893","4.2.11.2 - El Renacimiento"
"1894","4.2.11.3 - El Barroco"
"1895","4.2.11.4 - El estilo galante y el Clasicismo"
"1896","4.2.11.5 - El Romanticismo"
"1897","4.2.11.6 - El Post-romanticismo y los Nacionalismos"
"1898","4.2.11.7 - El Impresionismo"
"1899","4.2.11.8 - La música en el siglo XX"
"1900","4.2.11.9 - La música electroacústica"
"1904","4.2.12 - Anatomía Aplicada"
"1905","4.2.12.1 - La organización tisular de los sistemas y aparatos humanos"
"1906","4.2.12.2 - Introducción al metabolismo"
"1907","4.2.12.3 - Sistema cardio-respiratorio"
"1908","4.2.12.4 - Sistema digestivo y nutrición"
"1909","4.2.12.5 - Sistema reproductor-gonadal"
"1910","4.2.12.6 - Producción del movimiento"
"1911","4.2.12.7 - Anatomía funcional y biomecánica del aparato locomotor"
"1912","4.2.12.8 - Acceso y uso de información"
"1913","4.2.13 - Artes Escénicas"
"1914","4.2.13.1 - Las artes escénicas y su contexto histórico"
"1915","4.2.13.2 - La expresión y la comunicación escénica"
"1916","4.2.13.3 - La interpretación en las artes escénicas"
"1917","4.2.13.4 - La representación y la escenificación"
"1918","4.2.13.5 - La recepción de espectáculos escénicos"
"1919","4.2.14 - Cultura Audiovisual"
"1920","4.2.14.1 - Imagen y significado"
"1921","4.2.14.2 - La imagen fija y sus lenguajes"
"1922","4.2.14.3 - La imagen en movimiento: El cine"
"1923","4.2.14.4 - Integración de sonido e imagen. Producción multimedia"
"1924","4.2.14.5 - Los medios de comunicación"
"1925","4.2.14.6 - La publicidad"
"1926","4.2.14.7 - Análisis de imágenes y mensajes multimedia"
"1927","4.2.15 - Historia de la Música y de la Danza"
"1928","4.2.15.1 - Percepción, análisis y documentación"
"1929","4.2.15.2 - La música y la danza de la Antigüedad a la Edad Media"
"1930","4.2.15.3 - El Renacimiento"
"1931","4.2.15.4 - El Barroco"
"1932","4.2.15.5 - El Clasicismo"
"1933","4.2.15.6 - El Romanticismo, el nacionalismo y el post-romanticismo"
